date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,wind_speed_10m_mean,surface_pressure_mean,shortwave_radiation_sum,daylight_duration,sunshine_duration
2009-05-30,28.6,23.5,25.9,0.0,0.0,89,69,81,20.3,18.4,1001.9,16.68,41806.62,38107.8
2009-05-31,29.6,22.5,25.9,0.0,0.0,94,66,82,21.7,15.5,1001.8,18.5,41793.82,38053.96
2009-06-01,28.2,24.1,25.4,3.2,3.2,92,74,86,23.2,18.6,1001.3,11.19,41781.58,24332.3
2009-06-02,27.4,23.0,25.2,2.6,2.6,98,80,89,14.7,9.3,1001.0,9.85,41769.84,24620.73
2009-06-03,29.6,22.0,25.6,0.0,0.0,97,69,85,14.0,10.1,1000.7,17.0,41758.63,35913.05
2009-06-04,29.2,23.3,25.9,0.2,0.2,98,69,86,15.5,12.1,1000.7,16.31,41747.94,36775.79
2009-06-05,28.4,23.2,25.3,0.5,0.5,95,71,86,14.3,10.9,1000.8,12.6,41737.79,28106.53
2009-06-06,27.0,22.8,24.3,3.3,3.3,96,79,89,9.5,6.0,1002.3,8.85,41728.18,18000.0
2009-06-07,28.6,22.5,24.9,0.4,0.4,96,69,85,17.5,11.9,1003.0,14.65,41719.12,32270.39
2009-06-08,27.7,23.0,25.0,0.6,0.6,95,75,87,14.3,12.0,1002.9,13.1,41710.63,32997.32
2009-06-09,27.1,22.9,24.8,0.2,0.2,96,75,87,18.0,13.8,1003.2,9.73,41702.71,26051.25
2009-06-10,28.0,23.3,25.0,1.4,1.4,94,71,86,17.3,15.5,1002.8,14.74,41695.37,36000.0
2009-06-11,27.6,22.8,24.8,1.2,1.2,96,73,86,17.9,15.0,1002.2,13.27,41688.62,34896.51
2009-06-12,28.5,23.5,25.3,0.3,0.3,92,73,85,21.4,16.2,1001.9,15.2,41682.46,35244.14
2009-06-13,27.1,23.3,24.8,4.4,4.4,96,76,87,16.3,11.0,1001.9,8.78,41676.93,22369.75
2009-06-14,27.8,22.1,24.7,1.1,1.1,96,77,88,8.6,5.2,1001.8,13.96,41671.99,30871.68
2009-06-15,27.8,21.9,24.8,1.1,1.1,97,72,86,8.4,5.5,1001.4,14.37,41667.7,36179.85
2009-06-16,27.5,22.7,24.7,4.7,4.7,95,84,90,6.9,4.4,1002.2,11.31,41664.03,29404.24
2009-06-17,28.2,22.5,24.9,2.6,2.6,96,74,87,8.7,6.5,1003.1,13.82,41661.0,35232.18
2009-06-18,27.5,22.1,24.6,2.5,2.5,96,72,86,16.9,13.1,1002.6,14.57,41658.61,36041.68
2009-06-19,28.1,23.4,25.3,0.7,0.7,92,71,83,22.5,17.6,1001.8,15.76,41656.89,37072.34
2009-06-20,27.6,23.4,24.9,0.5,0.5,91,74,85,26.9,22.3,1001.9,14.53,41655.84,37201.84
2009-06-21,28.3,23.1,25.1,0.0,0.0,92,66,83,24.5,20.7,1001.2,15.13,41655.45,35104.48
2009-06-22,28.5,23.1,25.1,7.3,7.3,97,72,88,15.3,8.2,1001.2,13.4,41655.72,31730.63
2009-06-23,28.1,22.3,24.7,5.8,5.8,98,78,91,12.1,7.6,1001.5,14.02,41656.64,36000.0
2009-06-24,28.2,22.6,25.1,3.7,3.7,99,74,88,13.3,11.9,1001.2,13.46,41658.21,37484.3
2009-06-25,28.0,22.9,25.3,0.2,0.2,96,71,85,14.8,11.1,1001.5,16.0,41660.43,36574.59
2009-06-26,28.6,23.0,25.5,0.1,0.1,96,70,85,11.9,7.7,1000.9,16.48,41663.28,38255.71
2009-06-27,28.1,23.0,25.4,2.0,2.0,97,73,85,8.9,4.4,1001.2,15.12,41666.75,36805.39
2009-06-28,27.9,23.5,25.3,1.3,1.3,95,73,86,12.7,7.1,1001.3,14.03,41670.84,38128.81
2009-06-29,28.4,23.6,25.6,0.3,0.3,94,75,86,15.7,11.7,1002.1,16.23,41675.55,37998.13
2009-06-30,28.6,23.5,25.5,0.7,0.7,94,70,85,19.5,15.4,1002.9,16.8,41680.85,37623.29
2009-07-01,26.6,22.7,24.4,0.1,0.1,94,73,83,25.9,18.4,1002.7,13.57,41686.75,37824.29
2009-07-02,26.6,22.1,24.0,0.0,0.0,87,65,76,18.2,14.7,1002.3,14.41,41693.23,38431.71
2009-07-03,27.4,20.6,23.9,0.0,0.0,91,60,76,18.4,13.0,1002.9,17.28,41700.29,38447.85
2009-07-04,27.1,21.7,24.0,0.0,0.0,87,62,76,22.6,17.4,1002.8,17.94,41707.93,38463.93
2009-07-05,28.0,22.2,24.5,0.0,0.0,82,59,73,18.4,15.8,1002.5,17.76,41716.12,38479.88
2009-07-06,27.5,22.1,24.5,0.0,0.0,92,65,80,14.6,11.9,1002.3,11.24,41724.87,29586.99
2009-07-07,27.8,23.3,25.0,0.6,0.6,92,76,85,15.9,12.3,1002.2,14.41,41734.15,37452.31
2009-07-08,27.1,23.3,24.8,0.7,0.7,92,72,84,22.4,16.5,1001.4,12.53,41743.98,34088.37
2009-07-09,26.3,23.3,24.5,3.0,3.0,94,76,86,24.0,18.6,1001.2,9.58,41754.33,34133.33
2009-07-10,27.7,22.7,24.5,1.5,1.5,89,58,75,25.2,22.8,1001.8,17.45,41765.19,38555.41
2009-07-11,26.5,22.2,23.8,0.0,0.0,82,61,72,25.7,21.9,1001.2,14.18,41776.66,38569.77
2009-07-12,28.0,21.9,24.3,0.1,0.1,81,54,69,17.9,15.8,1001.7,19.18,41788.77,38584.25
2009-07-13,27.5,20.4,23.6,0.0,0.0,90,54,73,19.9,16.3,1001.5,18.96,41801.51,38419.5
2009-07-14,28.2,21.7,24.6,0.1,0.1,85,55,72,16.9,13.3,1002.3,17.62,41814.86,38613.41
2009-07-15,26.5,21.8,23.9,0.7,0.7,91,64,80,12.2,9.8,1003.4,10.08,41828.78,31996.63
2009-07-16,27.3,21.2,23.8,1.2,1.2,93,64,81,22.2,15.4,1003.3,12.52,41843.28,30600.61
2009-07-17,27.2,22.2,24.2,0.0,0.0,88,66,80,26.9,22.5,1003.0,13.9,41858.32,36454.61
2009-07-18,28.0,22.7,24.9,0.0,0.0,88,66,80,26.0,23.4,1002.6,15.34,41873.88,38499.59
2009-07-19,28.8,23.1,25.4,0.0,0.0,90,63,80,30.0,23.1,1002.8,17.95,41889.94,37719.5
2009-07-20,29.2,23.2,25.4,0.0,0.0,92,64,80,26.5,21.2,1003.3,17.44,41906.49,38277.42
2009-07-21,29.6,22.4,25.4,0.0,0.0,88,58,77,24.3,21.0,1002.9,19.33,41923.5,38737.02
2009-07-22,29.6,23.1,25.7,0.1,0.1,90,60,79,19.0,16.5,1001.7,16.5,41940.96,35882.64
2009-07-23,29.0,22.9,25.5,0.5,0.5,91,61,79,23.9,17.8,1001.6,17.16,41958.83,36171.38
2009-07-24,25.7,23.3,24.2,1.6,1.6,87,74,82,26.9,22.0,1002.4,7.5,41977.12,1671.2
2009-07-25,27.4,22.5,24.4,0.0,0.0,85,61,75,27.5,22.2,1002.2,14.66,41995.78,33974.98
2009-07-26,28.5,22.0,24.6,0.0,0.0,85,53,72,25.4,18.7,1001.9,16.87,42014.82,36580.22
2009-07-27,27.4,22.4,24.1,0.1,0.1,84,61,76,26.7,20.2,1001.7,12.35,42034.2,28593.36
2009-07-28,27.0,22.4,24.1,1.3,1.3,86,60,74,18.6,15.1,1003.2,10.52,42053.9,23729.13
2009-07-29,23.6,22.0,22.7,17.0,17.0,98,86,93,13.3,8.6,1003.5,3.18,42073.92,0.0
2009-07-30,26.6,21.7,23.6,6.0,6.0,98,70,87,23.3,19.1,1002.6,10.16,42094.23,17081.71
2009-07-31,26.0,22.1,23.6,1.1,1.1,92,72,84,28.9,23.9,1002.3,11.84,42114.95,20571.76
2009-08-01,27.1,22.8,24.3,0.8,0.8,89,70,83,22.5,20.7,1002.6,12.78,42136.18,26809.83
2009-08-02,25.9,22.3,23.7,9.7,9.7,97,76,88,29.4,23.7,1002.1,9.24,42157.89,19065.54
2009-08-03,27.8,23.1,25.0,1.3,1.3,95,74,88,21.7,17.3,1001.1,12.77,42180.05,32716.96
2009-08-04,28.0,22.8,25.2,4.7,4.7,96,77,89,13.4,10.0,1001.1,15.74,42202.64,37965.37
2009-08-05,27.4,22.3,24.3,10.3,10.3,99,75,91,15.6,11.6,1001.3,12.66,42225.63,30869.83
2009-08-06,26.6,22.8,24.1,28.5,28.5,99,77,91,20.5,16.7,1001.4,10.9,42249.01,28076.02
2009-08-07,28.7,22.9,25.3,1.4,1.4,96,71,87,17.8,14.0,1000.6,18.27,42272.74,37309.51
2009-08-08,29.0,22.4,25.2,5.7,5.7,96,72,88,14.0,9.6,1000.5,17.99,42296.82,38152.76
2009-08-09,26.8,23.0,24.4,1.7,1.7,97,73,85,26.0,18.7,1001.9,15.1,42321.2,38894.25
2009-08-10,27.4,22.2,24.4,0.0,0.0,92,68,81,17.1,14.7,1003.4,17.96,42345.88,38956.08
2009-08-11,26.8,22.7,24.2,1.3,1.3,88,70,82,23.9,18.9,1003.5,11.95,42370.83,29804.5
2009-08-12,27.3,22.8,24.6,0.2,0.2,89,70,80,19.1,16.6,1003.2,13.12,42396.03,35783.76
2009-08-13,26.9,22.7,24.6,1.3,1.3,94,76,85,18.7,15.7,1004.1,13.2,42421.45,33843.72
2009-08-14,28.7,22.6,24.9,0.0,0.0,92,64,81,23.4,19.2,1004.0,19.42,42447.08,39039.02
2009-08-15,28.0,22.2,24.5,0.0,0.0,90,63,77,23.6,20.1,1003.1,20.4,42472.89,39199.19
2009-08-16,28.4,21.9,24.5,0.0,0.0,86,56,73,27.8,22.7,1002.5,21.09,42498.88,39202.13
2009-08-17,28.1,21.7,24.3,0.0,0.0,82,57,72,25.7,22.4,1002.9,18.76,42525.0,39204.48
2009-08-18,28.5,22.2,24.6,0.0,0.0,86,60,75,26.6,22.6,1003.8,19.48,42551.24,38955.54
2009-08-19,27.1,22.6,24.3,0.0,0.0,83,65,75,30.0,24.3,1004.8,15.88,42577.6,38267.54
2009-08-20,28.7,22.2,24.7,0.0,0.0,78,55,69,26.5,22.7,1003.1,20.75,42604.2,39121.45
2009-08-21,28.2,21.8,24.2,0.0,0.0,80,53,68,25.9,22.3,1002.5,22.9,42631.14,39294.56
2009-08-22,28.1,20.8,23.9,0.0,0.0,78,45,64,21.9,19.4,1002.9,22.85,42658.41,39472.15
2009-08-23,29.2,20.6,24.6,0.0,0.0,88,54,72,17.0,13.4,1002.1,20.3,42685.99,39473.97
2009-08-24,30.2,21.7,25.7,0.0,0.0,94,53,77,14.1,10.5,1002.5,20.07,42713.84,39566.53
2009-08-25,30.0,23.5,25.9,2.2,2.2,92,65,81,19.6,10.1,1002.0,17.94,42741.95,35946.59
2009-08-26,29.5,22.6,25.4,0.0,0.0,90,55,74,20.6,17.5,1002.3,21.19,42770.29,39098.12
2009-08-27,29.3,21.3,24.8,0.0,0.0,88,44,71,19.4,15.9,1002.7,22.5,42798.85,39378.21
2009-08-28,30.2,20.7,25.2,0.1,0.1,97,55,79,21.8,15.0,1001.8,22.38,42827.61,39762.5
2009-08-29,29.4,23.3,25.6,2.7,2.7,94,62,81,19.7,15.7,1001.5,15.18,42856.54,28043.44
2009-08-30,29.3,23.0,25.5,0.0,0.0,95,63,81,19.2,16.5,1001.8,17.29,42885.62,38919.11
2009-08-31,29.1,22.9,25.4,0.0,0.0,88,59,75,21.6,17.6,1002.4,18.47,42914.84,34556.69
2009-09-01,29.6,21.9,24.7,0.8,0.8,86,49,71,19.5,16.8,1003.3,20.44,42944.18,35312.7
2009-09-02,29.6,20.7,24.6,0.0,0.0,83,46,69,26.0,19.7,1002.3,24.1,42973.61,40486.69
2009-09-03,29.8,22.3,25.4,0.0,0.0,82,50,69,28.5,24.0,1001.0,23.22,43003.12,40493.84
2009-09-04,28.7,22.4,24.9,0.0,0.0,83,50,67,24.7,21.3,1001.2,22.65,43032.68,38774.74
2009-09-05,27.8,22.2,24.8,0.0,0.0,81,58,71,16.1,12.7,1002.3,10.71,43062.28,21450.99
2009-09-06,30.4,22.0,25.7,0.0,0.0,89,49,71,19.7,13.9,1002.8,20.8,43091.91,39538.52
2009-09-07,30.8,22.3,25.8,0.0,0.0,88,49,71,18.7,13.7,1002.1,20.94,43121.52,40664.77
2009-09-08,29.9,22.3,25.7,0.0,0.0,93,54,75,13.4,10.0,1002.4,20.88,43151.12,40189.56
2009-09-09,30.1,21.9,25.6,0.0,0.0,95,55,74,17.6,11.5,1002.4,21.57,43180.86,39966.86
2009-09-10,29.5,22.6,25.6,0.0,0.0,85,53,70,15.7,12.3,1004.0,17.18,43210.82,39851.6
2009-09-11,31.2,21.7,25.9,0.0,0.0,91,51,73,26.3,17.3,1004.2,22.55,43241.0,40057.62
2009-09-12,31.0,23.5,26.5,0.0,0.0,84,51,71,26.0,22.2,1004.1,22.75,43271.38,40821.65
2009-09-13,30.7,23.0,25.9,0.0,0.0,93,54,76,24.6,17.8,1004.9,19.43,43301.92,40265.77
2009-09-14,29.0,22.6,25.3,0.0,0.0,88,55,72,22.8,19.7,1004.3,20.43,43332.62,40063.9
2009-09-15,29.8,21.8,25.0,0.0,0.0,85,45,67,21.9,16.3,1003.4,23.36,43363.46,40916.86
2009-09-16,29.7,21.7,25.0,0.0,0.0,81,45,65,25.0,19.4,1003.0,23.67,43394.41,40948.68
2009-09-17,31.0,22.4,25.6,0.1,0.1,84,48,71,24.6,18.2,1003.3,19.67,43425.45,40980.5
2009-09-18,30.4,23.2,25.8,1.0,1.0,89,55,76,22.3,17.9,1003.3,18.36,43456.57,31978.2
2009-09-19,28.1,23.4,25.3,0.0,0.0,87,64,78,22.4,18.8,1002.5,12.56,43487.74,22444.34
2009-09-20,29.6,23.4,25.8,0.0,0.0,90,59,77,21.6,17.5,1002.2,15.16,43518.95,29823.65
2009-09-21,30.0,23.5,25.9,5.5,5.5,98,59,80,15.6,13.2,1001.7,16.65,43550.18,34887.21
2009-09-22,28.7,23.1,25.0,27.6,27.6,99,72,89,10.3,6.3,1001.5,16.0,43581.39,28369.68
2009-09-23,29.1,22.5,25.2,3.3,3.3,96,62,82,8.7,5.1,1002.1,18.44,43612.59,33849.56
2009-09-24,28.7,22.8,25.3,2.1,2.1,96,60,81,18.9,10.8,1002.3,18.42,43643.75,35632.18
2009-09-25,29.1,22.3,25.3,0.0,0.0,95,61,80,15.5,12.8,1001.4,17.14,43674.84,28019.44
2009-09-26,28.6,23.4,25.8,5.2,5.2,95,73,85,10.7,8.0,1000.3,15.9,43705.85,28204.97
2009-09-27,29.5,22.1,25.6,1.6,1.6,98,68,86,11.3,6.1,999.3,16.47,43736.76,27935.11
2009-09-28,30.4,23.0,26.3,1.5,1.5,97,67,83,13.0,9.2,998.8,21.42,43767.55,41325.29
2009-09-29,30.2,23.4,26.1,1.5,1.5,95,67,82,17.6,11.8,999.5,18.64,43798.38,40976.04
2009-09-30,30.0,22.8,26.0,0.0,0.0,94,59,78,23.7,17.0,1001.2,20.97,43829.35,41385.76
2009-10-01,30.2,23.3,25.8,3.9,3.9,99,63,83,17.6,15.4,1001.9,16.73,43860.45,30796.4
2009-10-02,26.8,23.0,24.8,2.3,2.3,99,77,90,13.5,8.6,1001.6,6.98,43891.66,0.0
2009-10-03,31.0,22.8,26.6,0.2,0.2,98,62,83,9.8,5.8,1001.6,21.05,43922.96,40573.62
2009-10-04,31.2,23.5,26.7,10.4,10.4,96,66,85,12.2,6.5,1002.1,19.65,43954.32,38854.64
2009-10-05,30.3,21.8,25.9,0.4,0.4,98,61,83,15.0,9.7,1002.3,21.61,43985.73,39833.62
2009-10-06,30.1,22.7,26.1,0.8,0.8,96,62,80,22.2,15.0,1001.1,22.58,44017.15,41567.37
2009-10-07,30.3,22.8,26.6,0.1,0.1,94,60,76,17.6,14.1,1000.3,22.51,44048.57,41384.96
2009-10-08,31.2,22.6,26.7,0.0,0.0,92,54,74,21.5,15.8,1000.4,24.03,44079.97,41149.04
2009-10-09,30.4,23.7,26.2,0.0,0.0,89,55,76,23.1,19.3,1001.3,20.99,44111.32,37951.26
2009-10-10,29.1,23.7,25.8,0.0,0.0,88,62,76,28.4,22.6,1002.9,17.38,44142.61,37388.53
2009-10-11,28.5,23.7,25.4,0.8,0.8,83,62,75,26.3,22.0,1003.4,14.1,44173.8,33662.48
2009-10-12,29.2,23.0,25.6,0.3,0.3,82,56,71,22.5,19.0,1002.8,18.03,44204.88,38883.83
2009-10-13,29.6,23.1,25.7,0.6,0.6,83,57,73,17.6,14.1,1002.4,17.54,44235.82,33355.3
2009-10-14,27.5,23.3,25.5,1.0,1.0,92,71,80,14.2,10.9,1002.5,11.42,44266.61,30736.35
2009-10-15,30.6,23.8,27.0,0.4,0.4,92,62,78,14.3,11.2,1002.1,17.82,44297.2,35610.78
2009-10-16,30.9,23.7,27.1,2.9,2.9,94,61,79,12.5,9.2,1001.5,20.11,44327.57,41264.75
2009-10-17,30.3,22.9,25.4,20.0,20.0,98,67,88,13.7,6.1,1001.4,17.01,44357.73,27818.91
2009-10-18,29.0,22.4,25.7,4.4,4.4,98,70,87,15.0,8.0,1002.1,19.89,44387.61,35572.63
2009-10-19,29.4,23.6,25.7,3.9,3.9,95,68,83,26.3,18.5,1002.5,17.5,44417.41,31706.52
2009-10-20,28.7,23.2,25.3,0.0,0.0,87,55,71,27.7,24.9,1003.8,23.76,44447.27,41643.15
2009-10-21,29.4,22.6,25.1,0.0,0.0,79,53,67,23.2,19.5,1004.0,21.03,44477.12,40475.88
2009-10-22,29.7,21.6,25.3,0.0,0.0,88,50,70,22.1,15.1,1003.8,22.66,44506.98,42025.57
2009-10-23,29.7,21.0,25.2,0.0,0.0,90,50,71,19.1,14.6,1003.0,24.36,44536.8,42052.6
2009-10-24,30.9,20.8,25.6,0.0,0.0,90,45,70,21.9,15.2,1002.3,27.01,44566.55,42079.48
2009-10-25,31.1,20.3,25.6,0.0,0.0,92,41,68,17.7,12.7,1001.9,28.3,44596.21,42106.21
2009-10-26,31.2,21.0,25.8,0.0,0.0,92,43,69,13.3,9.2,1001.6,26.81,44625.77,42132.76
2009-10-27,31.2,19.6,25.9,0.0,0.0,95,43,68,15.5,9.4,1002.4,27.47,44655.17,42159.11
2009-10-28,31.8,19.8,26.3,0.0,0.0,92,36,65,17.1,12.2,1002.6,28.56,44684.4,42185.21
2009-10-29,30.9,21.4,26.2,0.0,0.0,94,52,72,20.2,12.8,1002.1,24.74,44713.44,42211.09
2009-10-30,30.2,22.6,26.2,0.5,0.5,90,59,75,22.5,15.1,1001.8,22.99,44742.24,42236.68
2009-10-31,31.0,23.1,26.4,1.7,1.7,92,57,76,24.7,15.8,1001.6,22.23,44770.79,42036.44
2009-11-01,30.2,22.8,26.3,1.2,1.2,95,63,81,15.8,12.4,1001.6,21.19,44799.04,38331.51
2009-11-02,29.8,23.9,26.2,0.5,0.5,92,64,79,25.5,19.5,1002.3,19.54,44826.97,42311.58
2009-11-03,29.9,23.7,26.2,0.7,0.7,86,60,76,20.9,18.1,1002.2,20.28,44854.56,41395.35
2009-11-04,30.9,24.0,26.7,0.3,0.3,87,58,74,19.5,17.4,1001.9,20.69,44881.76,42247.39
2009-11-05,30.9,24.1,26.8,1.3,1.3,89,60,76,18.7,15.2,1000.3,21.13,44908.55,42383.19
2009-11-06,31.5,24.0,27.4,4.2,4.2,91,58,77,16.8,14.3,999.4,22.36,44934.89,42406.21
2009-11-07,30.5,24.1,27.2,1.2,1.2,94,61,79,20.4,13.3,999.9,18.33,44960.75,35825.59
2009-11-08,32.2,23.8,27.8,1.6,1.6,95,54,76,14.5,11.2,999.1,21.48,44986.32,42450.98
2009-11-09,32.9,24.3,28.2,0.0,0.0,90,47,71,21.5,15.5,997.4,23.54,45011.72,42472.98
2009-11-10,31.9,24.7,27.9,1.5,1.5,90,56,74,16.6,12.0,997.4,22.04,45036.93,42494.74
2009-11-11,31.6,23.9,27.0,7.2,7.2,93,57,80,16.7,12.6,998.9,19.76,45061.92,42516.24
2009-11-12,31.8,23.7,27.4,4.5,4.5,95,60,79,14.0,10.9,999.8,21.16,45086.66,38675.5
2009-11-13,30.9,24.2,27.1,0.4,0.4,93,62,79,14.0,9.1,999.4,18.29,45111.11,39154.19
2009-11-14,30.3,23.5,26.5,2.0,2.0,95,64,81,11.7,7.5,998.3,21.7,45135.25,42578.98
2009-11-15,29.8,23.1,25.9,8.3,8.3,96,66,85,12.4,8.3,998.1,19.63,45159.06,42599.22
2009-11-16,29.7,23.1,26.0,2.7,2.7,98,72,85,13.3,9.8,998.6,20.04,45182.49,41292.64
2009-11-17,29.9,23.7,26.5,0.5,0.5,95,66,83,11.2,7.8,999.0,17.76,45205.51,37987.54
2009-11-18,30.3,24.4,26.6,6.4,6.4,94,69,83,16.1,11.5,999.0,20.06,45228.11,42657.63
2009-11-19,30.9,24.0,27.1,1.1,1.1,94,64,81,17.8,12.7,999.0,21.84,45250.23,41056.29
2009-11-20,30.9,24.1,27.1,5.1,5.1,98,63,83,14.1,8.5,998.6,21.34,45271.86,42694.41
2009-11-21,29.3,23.5,25.6,14.8,14.8,99,72,90,7.9,4.6,999.3,17.15,45292.95,38793.25
2009-11-22,29.8,22.6,25.8,5.1,5.1,98,71,87,15.6,8.1,999.9,20.55,45313.48,40369.3
2009-11-23,30.0,23.6,26.3,1.1,1.1,96,70,85,15.6,11.8,999.3,19.27,45333.41,41126.25
2009-11-24,29.5,23.7,26.5,0.5,0.5,96,69,84,14.0,9.8,999.1,18.24,45352.71,40824.88
2009-11-25,29.5,23.8,26.5,2.9,2.9,96,76,87,11.3,7.2,999.1,15.61,45371.34,29504.51
2009-11-26,29.6,23.5,26.1,12.0,12.0,98,78,91,11.5,7.3,998.9,15.22,45389.27,23628.53
2009-11-27,28.6,23.7,25.0,23.3,23.3,98,75,93,11.6,5.8,1000.3,12.16,45406.46,20679.42
2009-11-28,28.4,22.9,25.5,5.3,5.3,98,72,87,9.0,6.3,1000.5,14.46,45423.06,22583.27
2009-11-29,28.8,23.4,25.8,1.7,1.7,96,74,86,10.2,4.9,1000.0,15.51,45439.17,28142.53
2009-11-30,29.9,22.5,26.1,1.6,1.6,97,69,84,11.9,5.4,1000.2,24.71,45454.77,42847.04
2009-12-01,29.9,21.5,25.9,0.7,0.7,98,62,82,10.0,6.1,1000.5,25.75,45469.83,42859.61
2009-12-02,30.2,21.4,26.1,0.0,0.0,96,58,79,16.2,9.0,1000.0,25.97,45484.35,42871.68
2009-12-03,30.3,21.4,26.0,0.0,0.0,94,49,75,13.0,8.6,1000.9,25.23,45498.3,42596.97
2009-12-04,29.9,23.2,26.1,2.5,2.5,92,60,79,11.2,8.4,1000.5,19.97,45511.65,39345.73
2009-12-05,28.3,23.2,25.4,14.2,14.2,98,78,90,9.2,4.5,1000.2,13.42,45524.39,24387.32
2009-12-06,29.3,22.6,25.8,7.6,7.6,98,67,85,9.3,4.8,999.8,19.1,45536.51,34083.48
2009-12-07,29.1,23.6,25.6,19.5,19.5,97,72,89,6.6,4.2,999.8,16.38,45547.97,27319.31
2009-12-08,29.3,22.4,25.2,13.7,13.7,98,76,90,10.8,6.5,1000.0,16.16,45558.76,31200.36
2009-12-09,29.7,22.2,26.1,1.0,1.0,98,67,83,11.6,5.9,999.4,20.59,45568.86,39297.71
2009-12-10,29.2,23.5,26.2,1.8,1.8,95,70,84,8.7,5.1,1000.0,17.3,45578.25,36332.05
2009-12-11,30.3,22.7,26.2,3.8,3.8,95,67,84,11.6,5.1,1000.3,23.32,45586.9,42215.21
2009-12-12,29.9,22.8,25.6,5.1,5.1,97,70,87,13.3,7.4,999.9,22.08,45594.81,40253.04
2009-12-13,30.1,21.8,25.9,0.7,0.7,98,59,81,13.7,9.3,1000.0,25.27,45601.95,42764.68
2009-12-14,29.7,23.4,26.6,0.0,0.0,95,62,78,13.5,9.7,1000.3,21.65,45608.3,41754.19
2009-12-15,30.1,24.0,27.1,0.0,0.0,91,58,75,14.4,12.2,1001.1,22.84,45613.84,42714.12
2009-12-16,31.0,24.1,27.2,0.0,0.0,92,54,74,19.0,14.1,1001.3,24.08,45618.55,42688.54
2009-12-17,30.5,21.9,26.4,0.1,0.1,95,59,78,15.8,10.2,1001.5,25.98,45622.42,42662.86
2009-12-18,29.3,23.7,26.0,2.9,2.9,94,69,82,13.7,6.8,1002.5,21.05,45625.48,42636.72
2009-12-19,29.4,22.1,25.5,2.0,2.0,96,66,83,10.1,5.5,1002.7,21.59,45627.75,41675.48
2009-12-20,30.5,21.6,26.1,0.0,0.0,97,57,79,13.8,7.1,1002.0,25.67,45629.25,42581.5
2009-12-21,30.5,21.9,26.5,1.0,1.0,96,64,79,13.3,5.8,1001.6,25.2,45629.97,42552.58
2009-12-22,31.1,22.4,26.8,1.2,1.2,94,57,77,14.3,6.4,1001.7,25.28,45629.93,42522.91
2009-12-23,31.9,22.9,27.0,0.9,0.9,96,55,78,10.9,6.6,1001.5,24.4,45629.11,42482.49
2009-12-24,32.0,23.2,27.6,0.0,0.0,94,56,75,14.5,8.1,1000.8,26.28,45627.55,42461.72
2009-12-25,31.6,22.5,27.5,0.4,0.4,96,56,76,13.1,9.1,998.4,26.1,45625.23,42430.38
2009-12-26,31.3,23.4,27.6,0.4,0.4,94,61,77,13.9,6.7,998.1,24.87,45622.17,42398.67
2009-12-27,32.0,23.5,27.8,0.1,0.1,92,57,73,10.0,6.8,998.6,24.58,45618.37,42366.68
2009-12-28,31.5,24.9,27.5,10.8,10.8,95,62,78,10.5,6.2,998.5,18.71,45613.83,34477.81
2009-12-29,29.8,24.0,26.4,23.4,23.4,98,70,87,9.8,5.7,999.1,17.06,45608.56,32400.0
2009-12-30,30.3,23.6,26.4,10.2,10.2,98,69,87,7.6,4.3,999.0,17.48,45602.58,27942.84
2009-12-31,29.6,23.9,26.3,18.6,18.6,98,72,88,10.9,5.1,998.3,17.59,45595.89,33920.3
2010-01-01,30.2,23.5,26.4,7.5,7.5,99,65,85,8.0,5.1,998.7,18.24,45588.48,28806.5
2010-01-02,27.3,23.8,25.3,14.0,14.0,97,81,92,9.2,5.3,998.9,11.04,45580.39,19316.19
2010-01-03,26.9,23.3,24.6,25.1,25.1,98,83,95,11.5,7.6,999.1,9.44,45571.6,7663.94
2010-01-04,27.8,23.2,25.0,15.2,15.2,99,79,92,7.9,5.7,998.8,11.14,45562.14,18673.84
2010-01-05,29.3,22.7,25.4,8.6,8.6,99,72,89,9.8,4.7,999.6,16.06,45552.0,25118.66
2010-01-06,29.8,23.5,26.0,1.7,1.7,97,64,84,10.5,4.8,998.7,16.02,45541.2,25146.86
2010-01-07,28.4,23.4,25.6,10.3,10.3,97,76,89,9.7,5.7,997.5,16.62,45529.62,33700.47
2010-01-08,29.2,23.8,26.1,3.6,3.6,96,75,87,20.0,11.5,997.5,14.95,45517.23,27570.09
2010-01-09,29.6,24.0,25.7,17.0,17.0,98,71,89,14.8,8.7,998.0,17.4,45504.06,34350.57
2010-01-10,26.9,23.8,25.2,24.4,24.4,98,85,92,16.3,10.2,998.3,8.67,45490.12,258.64
2010-01-11,28.8,22.8,25.8,6.4,6.4,97,76,87,19.3,11.7,997.5,17.89,45475.45,40265.38
2010-01-12,27.6,23.4,24.9,43.2,43.2,98,81,93,14.3,10.2,997.8,7.83,45460.08,7678.87
2010-01-13,29.8,23.8,26.5,0.8,0.8,92,64,80,20.5,13.8,999.5,17.99,45444.02,34938.42
2010-01-14,28.2,23.4,25.9,9.1,9.1,96,75,85,22.1,15.4,1000.2,14.13,45427.33,19157.41
2010-01-15,29.0,23.5,26.2,10.6,10.6,96,68,83,21.4,14.2,999.8,15.72,45410.02,32878.55
